"SOCIALIZING";5;3;6;6;4;6;5;7;5;7;6;4;4;4;4;8;0;6;3;5;3;5;6;4;4;6;4;6;4;5;6;8;6;8;8;9;8;10;11;13;10;12;12;12;14;13;14.0;12.0;13.0;13.0;14.0;15.0;15.0;13.0;14.0;14.0;15.0;14.0;14.0;15.0;15.0;13.0;13.0;13.0;16.0;15.0;15.0;13.0;15.0;13.0;14.0;13.0;11.0;14.0;12.0;12.0;13.0;14.0;12.0;13.0;11.0;11.0;11.0;10.0;7.0;9.0;8.0;8.0;4.0;5.0;4.0;5.0;3.0;4.0;3.0;6.0
"SPORTS";2;4;4;6;3;1;3;4;3;1;3;0;4;3;3;2;0;11;9;10;7;16;8;12;8;12;10;14;11;18;12;18;13;18;15;18;15;16;17;17;16;16;16;14;14;14;12.0;12.0;11.0;11.0;12.0;12.0;12.0;12.0;11.0;13.0;11.0;12.0;14.0;12.0;13.0;13.0;12.0;11.0;11.0;10.0;10.0;10.0;9.0;11.0;10.0;11.0;10.0;11.0;12.0;12.0;10.0;10.0;10.0;11.0;9.0;7.0;7.0;8.0;6.0;7.0;5.0;6.0;5.0;6.0;3.0;5.0;3.0;5.0;3.0;5.0
"WORK";0;2;0;1;0;2;1;0;1;1;1;1;0;4;2;1;0;1;2;4;1;1;1;1;1;0;1;1;1;1;1;1;1;1;2;1;2;1;1;2;1;1;1;1;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0
"CIVIC";32;39;12;4;5;1;2;1;2;0;1;0;0;0;0;0;0;0;0;"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"EATING_DRINKING";6;32;31;9;14;1;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";0;0;0;0;"0";0;"0";"0";0;0;"0";"0";"0";"0";"0";"0";0;"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"EDUCATION";1;5;9;11;31;6;8;2;13;2;2;"0";5;1;0;"0";1;0;0;"0";0;"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"HOME JOB ACTIVITY";7;22;19;7;20;3;7;1;7;1;1;0;2;0;0;0;1;"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"HOME LEISURE";1;7;13;7;19;4;9;4;13;2;4;2;4;1;2;1;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"HOUSE ACTIVITY";16;34;24;8;12;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;0;0;"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"HOUSEHOLD MEMBER CARING";18;38;22;6;9;1;2;0;2;0;0;0;0;0;0;0;0;"0";0;0;0;"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"RELIGION";16;34;8;4;11;6;5;3;4;2;2;1;2;1;1;0;0;0;0;0;0;0;"0";0;0;"0";0;"0";0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"SHOPPING";26;44;12;5;6;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"SLEEP";0;1;2;1;4;1;3;1;7;1;4;1;9;1;6;1;11;1;6;2;10;1;5;2;8;1;3;1;3;0;1;0;1;0;0;0;0;0;0;0;0;0;"0";"0";0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"SOCIALIZING";14;33;17;6;11;2;4;1;5;1;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"SPORTS";6;25;19;11;15;2;6;1;5;1;1;1;2;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;"0";0;0;0;0;"0";0;0;"0";0;"0";"0";"0";0;"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"WORK";7;18;13;6;15;3;7;2;11;1;2;1;5;1;2;1;2;1;1;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
